"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","x_coord_cd","y_coord_cd","latitude","longitude"
"215770234","2020-07-26T00:00:00.000","03:30:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1018100","181219","40.664017","-73.877986"
"213188081","2020-05-16T00:00:00.000","02:28:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1014550","184359","40.672658","-73.890768"
"211790146","2020-04-06T00:00:00.000","21:53:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1015239","180727","40.662677","-73.888299"
"211394750","2020-03-23T00:00:00.000","07:45:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1021129","181777","40.665545","-73.867068"
"280384565","2024-01-11T00:00:00.000","00:56:00","BROOKLYN","OUTSIDE","75","0","PARKING LOT",,"1022254","183463","40.670168","-73.863"
"205332522","2019-11-19T00:00:00.000","08:45:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1013590","181762","40.665524","-73.894241"
"281822467","2024-02-07T00:00:00.000","00:15:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1012948","186523","40.67859275","-73.89653523"
"250897908","2022-09-10T00:00:00.000","14:35:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1014676","184384","40.67271591","-73.89031495"
"265988196","2023-03-31T00:00:00.000","15:30:00","BROOKLYN","INSIDE","75","0","DWELLING","MULTI DWELL - APT BUILD","1013181","183137","40.669299","-73.895709"
"265403527","2023-03-20T00:00:00.000","02:00:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1014095","178524","40.656636","-73.892433"
"264319317","2023-02-27T00:00:00.000","08:16:00","BROOKLYN","INSIDE","75","0","DWELLING","MULTI DWELL - APT BUILD","1014450","179477","40.659248","-73.89115"
"254973847","2022-12-01T00:00:00.000","08:20:00","BROOKLYN","OUTSIDE","75","0","STREET","MULTI DWELL - APT BUILD","1021782","177608","40.654092","-73.864733"
"251583517","2022-09-25T00:00:00.000","03:26:00","BROOKLYN","OUTSIDE","75","0","STREET","RESTAURANT/DINER","1015628","186760","40.679236","-73.886871"
"251570398","2022-09-24T00:00:00.000","23:30:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1012619","179900","40.660416","-73.897748"
"248783828","2022-07-30T00:00:00.000","04:34:00","BROOKLYN","OUTSIDE","75","0","VEHICLE",,"1014532","178810","40.657417","-73.890859"
"242393704","2022-03-20T00:00:00.000","16:00:00","BROOKLYN","INSIDE","75","0","STREET","GROCERY/BODEGA","1014049","184261","40.672382","-73.892576"
"246509711","2022-06-11T00:00:00.000","23:30:00","BROOKLYN","OUTSIDE","75","0","DWELLING","PVT HOUSE","1016818","186125","40.677496","-73.882585"
"235943069","2021-11-05T00:00:00.000","23:05:00","BROOKLYN","OUTSIDE","75","0","STREET",,"1014203","185465","40.675685","-73.892012"
"295775769","2024-10-31T00:00:00.000","13:23:00","BROOKLYN","OUTSIDE","75","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1019083","183992","40.671634","-73.87443"
"318233895","2025-10-24T00:00:00.000","01:20:00","BROOKLYN","OUTSIDE","75","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1015572","178301","40.656027","-73.887114"
"79008211","2011-05-28T00:00:00.000","13:37:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1006499","183702","40.6708683","-73.91979508"
"78473001","2011-04-28T00:00:00.000","17:11:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1009233","186387","40.678231","-73.909928"
"63885691","2009-07-19T00:00:00.000","04:00:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1008110","180980","40.66339282","-73.91399726"
"68199158","2009-11-25T00:00:00.000","20:14:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1008258","188394","40.683751","-73.913438"
"67847586","2009-11-15T00:00:00.000","03:45:00","BROOKLYN","OUTSIDE","73","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1009303","183810","40.671168","-73.909688"
"61373840","2009-05-02T00:00:00.000","23:50:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1007015","185540","40.675914","-73.917928"
"55273292","2008-12-29T00:00:00.000","11:34:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1010183","183503","40.670313","-73.906515"
"54154416","2008-11-18T00:00:00.000","05:24:00","BROOKLYN","OUTSIDE","73","0","VEHICLE",,"1007644","180597","40.662345","-73.915676"
"136571901","2014-05-04T00:00:00.000","02:35:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1010001","183707","40.670873","-73.907168"
"138826417","2014-09-22T00:00:00.000","16:12:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1010491","179121","40.658286","-73.905419"
"90925984","2013-06-01T00:00:00.000","03:00:00","BROOKLYN","OUTSIDE","73","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1010173","181389","40.66452","-73.90656"
"93312840","2013-10-28T00:00:00.000","18:15:00","BROOKLYN","OUTSIDE","73","0","STREET",,"1009589","178945","40.65780309","-73.90867389"
"92952535","2013-10-06T00:00:00.000","15:50:00","BROOKLYN","OUTSIDE","73","0","STREET","MULTI DWELL - APT BUILD","1010862","178621","40.656911","-73.904087"
